Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,CCAvg_to_Income,Income_Group
61,36,60,3,0.5,2,182,0,0,0,0,0,0.0083,Medium
36,11,133,1,3.8,1,290,0,1,1,1,1,0.0286,Very_High
45,19,125,1,2.4,1,0,0,0,0,0,0,0.0192,High
64,40,58,1,1.8,3,0,0,0,0,1,0,0.031,Medium
60,36,89,2,2.8,1,0,0,0,0,1,0,0.0315,High
49,22,82,1,2.67,2,125,0,0,0,1,0,0.0326,High
47,23,110,2,3.3,1,0,0,0,0,1,1,0.03,High
60,36,54,4,2.3,3,0,0,1,0,0,0,0.0426,Medium
45,20,89,4,1.9,3,0,0,0,0,1,0,0.0213,High
32,7,42,3,2.3,1,0,0,0,0,1,0,0.0548,Medium
52,28,41,3,1.9,2,0,0,0,0,0,1,0.0463,Medium
35,8,38,4,1.0,2,124,0,0,0,1,0,0.0263,Low
40,15,85,2,0.4,1,0,0,0,0,1,0,0.0047,High
53,29,83,4,1.0,2,0,0,0,0,1,0,0.012,High
27,0,33,4,1.0,3,0,0,0,0,0,0,0.0303,Low
58,33,50,4,2.1,1,0,0,0,0,0,1,0.042,Medium
47,22,58,4,3.6,3,0,0,0,0,1,1,0.0621,Medium
28,3,115,4,3.1,2,0,1,0,0,0,0,0.027,High
46,20,145,2,6.3,1,0,0,1,1,1,0,0.0434,Very_High
43,19,161,2,7.5,1,0,0,0,0,0,0,0.0466,Very_High
56,30,38,1,0.2,1,0,0,0,0,0,0,0.0053,Low
28,3,28,4,0.8,1,0,0,0,0,1,0,0.0286,Low
42,18,75,3,2.33,1,0,0,0,0,0,1,0.0311,Medium
32,7,35,3,1.3,1,116,0,0,0,0,1,0.0371,Low
62,38,24,2,1.0,1,116,0,0,0,0,1,0.0417,Low
37,13,78,4,0.1,2,0,0,0,0,1,0,0.0013,Medium
51,26,113,1,1.3,3,161,0,0,0,1,0,0.0115,High
39,13,75,3,2.1,1,224,0,0,0,1,0,0.028,Medium
43,17,91,1,5.7,1,0,0,0,0,1,0,0.0626,High
52,28,31,4,0.2,1,141,0,0,0,1,1,0.0065,Low
30,6,45,1,1.8,2,0,0,0,0,1,0,0.04,Medium
52,26,80,3,0.8,1,0,0,0,0,0,0,0.01,Medium
61,35,50,3,1.4,3,112,0,0,0,1,0,0.028,Medium
36,9,31,4,1.0,2,0,0,1,0,1,0,0.0323,Low
58,32,113,2,3.8,2,119,1,0,1,1,1,0.0336,High
47,23,29,4,0.6,1,0,0,0,0,1,0,0.0207,Low
64,39,59,2,1.5,1,139,0,0,0,1,0,0.0254,Medium
52,27,43,1,1.3,2,0,0,1,0,1,0,0.0302,Medium
58,28,122,1,3.0,3,115,1,0,0,1,0,0.0246,High
48,24,29,1,1.0,1,0,0,0,0,0,0,0.0345,Low
64,40,91,2,0.0,3,0,0,0,0,1,1,0.0,High
58,32,65,3,2.2,3,0,0,0,0,1,0,0.0338,Medium
47,23,22,1,1.0,1,0,0,0,0,0,1,0.0455,Low
49,23,71,1,1.4,3,0,0,0,0,0,0,0.0197,Medium
31,4,60,4,2.0,2,0,0,0,0,1,1,0.0333,Medium
61,37,60,3,2.0,3,0,0,0,0,1,0,0.0333,Medium
51,25,69,1,0.3,1,0,0,0,0,1,1,0.0043,Medium
28,0,48,2,1.75,3,89,0,0,0,1,0,0.0365,Medium
39,13,21,3,0.2,2,0,0,0,0,0,0,0.0095,Low
54,28,53,4,2.8,2,0,0,1,0,0,0,0.0528,Medium
50,24,29,3,0.9,3,0,0,0,0,0,0,0.031,Low
30,4,60,4,2.2,2,0,0,0,0,1,0,0.0367,Medium
64,39,42,3,0.5,2,116,0,0,0,1,0,0.0119,Medium
29,3,69,3,0.3,3,0,0,0,0,0,0,0.0043,Medium
48,24,20,1,1.0,1,0,0,0,0,1,1,0.05,Low
35,10,200,2,3.0,1,458,0,0,0,0,0,0.015,Very_High
60,36,141,2,2.1,1,0,0,0,0,1,1,0.0149,Very_High
55,30,81,2,3.7,1,0,0,1,0,0,0,0.0457,High
29,4,183,3,8.3,3,0,1,0,0,1,0,0.0454,Very_High
48,22,149,2,5.5,2,0,1,1,1,1,0,0.0369,Very_High
43,19,83,4,3.6,3,0,1,0,0,0,1,0.0434,High
66,42,35,1,1.9,2,172,0,0,0,1,0,0.0543,Low
25,0,13,2,0.9,3,0,0,0,0,1,0,0.0692,Low
45,20,39,1,2.4,1,0,0,0,0,0,1,0.0615,Low
34,10,21,1,0.5,3,0,0,0,0,1,0,0.0238,Low
48,23,10,2,0.7,3,0,0,0,0,1,1,0.07,Low
32,6,84,4,1.8,2,0,0,0,0,0,0,0.0214,High
50,24,30,4,0.1,1,161,0,0,0,1,1,0.0033,Low
43,19,31,4,0.3,1,156,0,0,0,1,0,0.0097,Low
64,39,182,1,1.2,2,547,1,0,0,1,0,0.0066,Very_High
60,34,114,2,6.9,1,0,0,0,0,1,0,0.0605,High
43,19,152,3,6.1,2,0,1,0,0,0,0,0.0401,Very_High
60,34,53,1,0.8,2,0,0,1,0,0,1,0.0151,Medium
64,39,24,4,0.4,2,78,0,0,0,1,0,0.0167,Low
44,20,150,2,3.3,1,0,0,0,0,0,1,0.022,Very_High
60,36,132,2,6.0,1,470,0,0,0,1,1,0.0455,Very_High
54,29,68,3,1.6,3,0,0,0,0,1,1,0.0235,Medium
33,9,53,1,1.2,1,0,0,0,0,0,1,0.0226,Medium
56,32,173,1,4.6,2,88,1,0,1,1,0,0.0266,Very_High
29,5,30,3,1.0,2,0,0,0,0,0,0,0.0333,Low
25,1,113,2,0.2,1,0,0,0,0,1,1,0.0018,High
60,34,15,1,0.8,2,0,0,0,0,1,0,0.0533,Low
55,30,84,2,3.7,1,304,0,1,0,1,0,0.044,High
39,13,88,4,1.4,2,0,0,0,0,1,1,0.0159,High
37,13,43,3,2.8,1,0,0,0,0,1,0,0.0651,Medium
53,28,43,2,2.1,3,0,0,0,1,1,1,0.0488,Medium
34,10,90,2,2.7,1,0,0,0,0,1,0,0.03,High
42,18,34,4,0.3,1,104,0,1,0,1,0,0.0088,Low
60,36,38,4,1.3,1,0,0,0,0,1,0,0.0342,Low
50,24,173,1,1.0,1,0,0,0,0,1,1,0.0058,Very_High
41,17,160,2,8.0,1,0,0,0,0,1,0,0.05,Very_High
25,0,44,4,0.6,2,0,0,0,0,1,1,0.0136,Medium
50,24,83,2,0.4,3,0,0,0,0,1,0,0.0048,High
48,22,94,4,2.6,3,0,0,0,0,1,0,0.0277,High
32,8,43,1,2.1,3,0,0,0,0,0,1,0.0488,Medium
50,25,42,3,1.7,2,0,0,0,0,1,0,0.0405,Medium
59,33,34,2,0.3,1,0,0,0,0,0,0,0.0088,Low
50,26,39,3,1.9,2,0,0,0,0,1,0,0.0487,Low
44,19,70,1,0.1,2,0,0,0,0,0,0,0.0014,Medium
31,5,39,4,1.8,3,185,0,0,0,0,1,0.0462,Low
40,10,44,3,2.0,3,0,0,0,0,1,0,0.0455,Medium
36,12,69,3,3.1,2,0,1,0,0,1,0,0.0449,Medium
51,25,44,3,0.9,3,0,0,0,0,0,0,0.0205,Medium
64,40,32,3,0.1,3,0,0,0,0,1,0,0.0031,Low
47,22,15,2,0.7,3,0,0,0,0,0,0,0.0467,Low
52,28,118,2,6.8,1,112,0,0,0,1,0,0.0576,High
51,26,62,1,1.3,2,221,0,0,0,1,0,0.021,Medium
31,5,82,4,2.2,2,0,0,0,0,0,0,0.0268,High
39,14,54,3,3.0,1,108,0,0,0,0,1,0.0556,Medium
30,6,48,1,2.1,3,0,0,0,0,0,0,0.0438,Medium
27,1,74,3,0.3,3,0,0,0,0,1,0,0.0041,Medium
41,16,113,1,1.0,3,211,0,0,0,0,1,0.0088,High
53,27,81,3,1.7,2,0,0,0,0,0,0,0.021,High
54,27,43,3,1.0,2,169,0,0,0,0,0,0.0233,Medium
28,4,34,1,1.8,2,0,0,0,0,1,0,0.0529,Low
34,9,48,1,2.5,3,105,0,0,0,1,0,0.0521,Medium
61,37,54,4,1.2,2,129,0,0,0,1,1,0.0222,Medium
48,24,75,4,1.4,2,0,0,0,0,1,0,0.0187,Medium
36,11,72,1,2.8,1,224,0,0,0,0,0,0.0389,Medium
56,31,39,4,0.9,1,0,0,0,0,0,0,0.0231,Low
24,0,75,4,0.2,1,0,0,0,0,1,0,0.0027,Medium
64,38,79,2,2.8,1,179,0,0,0,0,0,0.0354,Medium
26,2,205,1,6.33,1,271,0,0,0,0,1,0.0309,Very_High
33,8,65,2,0.1,1,89,0,0,0,1,0,0.0015,Medium
64,39,122,4,0.2,1,378,1,0,0,1,0,0.0016,High
39,15,82,1,0.8,2,0,0,0,0,1,0,0.0098,High
54,30,21,2,0.2,1,0,0,0,0,0,1,0.0095,Low
32,6,50,4,2.1,3,0,0,1,1,1,1,0.042,Medium
62,37,39,2,2.8,1,113,0,0,1,1,1,0.0718,Low
27,2,101,1,1.9,1,0,0,0,0,0,0,0.0188,High
53,28,41,2,0.6,3,0,0,1,0,0,0,0.0146,Medium
51,25,132,1,0.3,1,0,0,0,0,1,0,0.0023,Very_High
25,0,43,3,2.4,2,176,0,0,0,1,0,0.0558,Medium
44,20,131,1,4.9,3,0,1,0,0,1,0,0.0374,Very_High
31,5,11,1,0.4,2,76,0,0,0,0,1,0.0364,Low
57,32,21,1,0.3,3,117,0,0,0,0,0,0.0143,Low
25,0,109,4,2.3,3,314,0,0,0,1,0,0.0211,High
30,6,141,2,4.33,1,0,0,0,0,0,0,0.0307,Very_High
40,14,81,3,0.1,1,0,0,0,0,1,0,0.0012,High
63,38,54,3,2.4,1,90,0,0,0,0,1,0.0444,Medium
35,10,164,2,7.8,1,0,0,0,0,1,0,0.0476,Very_High
43,19,28,4,0.3,1,87,0,0,0,0,0,0.0107,Low
27,2,68,3,2.6,3,203,0,1,0,0,0,0.0382,Medium
44,14,44,3,2.0,3,180,0,1,1,1,1,0.0455,Medium
49,23,61,1,1.4,3,0,0,0,0,1,1,0.023,Medium
61,36,35,3,1.3,2,0,0,0,0,0,1,0.0371,Low
60,34,54,3,0.3,2,0,0,0,0,1,1,0.0056,Medium
59,34,14,1,0.1,1,0,0,0,0,1,1,0.0071,Low
28,3,52,4,2.2,1,230,0,0,0,1,0,0.0423,Medium
52,28,101,2,0.3,1,0,0,0,0,0,0,0.003,High
28,2,149,2,7.2,1,0,0,0,0,1,0,0.0483,Very_High
34,8,35,4,0.8,1,137,0,0,1,1,1,0.0229,Low
60,34,21,3,0.3,3,129,0,0,0,1,0,0.0143,Low
39,15,118,2,1.9,1,0,0,0,0,0,1,0.0161,High
30,5,38,4,2.0,2,0,0,1,0,0,0,0.0526,Low
49,25,24,4,0.2,1,138,0,0,0,1,0,0.0083,Low
43,18,59,1,3.7,3,0,0,0,0,1,0,0.0627,Medium
63,33,41,4,1.67,3,0,0,0,0,1,0,0.0407,Medium
28,3,85,1,0.8,2,0,0,0,0,1,1,0.0094,High
51,27,12,4,1.0,1,0,0,0,0,1,0,0.0833,Low
33,7,32,1,0.6,3,152,0,0,0,0,0,0.0188,Low
55,29,79,3,0.8,1,0,0,0,0,1,0,0.0101,Medium
53,28,175,3,3.6,3,0,1,0,1,1,1,0.0206,Very_High
34,8,28,3,0.9,1,0,0,0,0,0,0,0.0321,Low
34,9,41,2,0.1,1,161,0,0,0,1,1,0.0024,Medium
40,14,70,3,2.1,1,185,0,0,0,0,0,0.03,Medium
49,25,161,3,6.5,2,485,1,1,1,0,0,0.0404,Very_High
35,9,53,4,2.2,2,0,0,0,0,1,0,0.0415,Medium
39,15,128,1,3.4,1,0,0,0,0,0,0,0.0266,High
55,28,50,3,1.0,2,0,0,0,0,1,1,0.02,Medium
29,5,80,2,2.0,2,0,0,0,0,1,1,0.025,Medium
54,30,93,1,2.7,2,0,0,0,0,1,0,0.029,High
25,0,48,3,0.3,3,0,0,0,0,0,1,0.0062,Medium
52,28,149,2,6.8,1,0,0,0,0,1,0,0.0456,Very_High
46,19,49,3,2.5,2,0,0,0,0,1,1,0.051,Medium
57,33,88,1,2.7,2,0,0,0,0,1,0,0.0307,High
52,22,22,4,0.4,3,0,0,0,0,1,1,0.0182,Low
28,3,55,4,2.2,1,0,0,0,0,1,1,0.04,Medium
44,18,72,1,0.7,3,155,0,0,0,0,0,0.0097,Medium
24,0,38,2,1.7,2,0,0,0,0,1,0,0.0447,Low
40,16,114,1,3.4,1,300,0,0,0,1,0,0.0298,High
34,4,83,4,4.0,3,0,0,0,0,1,0,0.0482,High
39,14,101,2,0.4,1,0,0,0,0,1,1,0.004,High
50,24,94,1,4.9,1,272,0,0,0,1,0,0.0521,High
41,17,40,2,2.5,1,0,0,0,1,1,1,0.0625,Low
31,7,128,1,6.0,1,0,0,0,0,0,0,0.0469,High
29,3,39,4,2.1,3,0,0,0,0,1,0,0.0538,Low
30,5,51,1,1.0,1,0,0,0,0,1,0,0.0196,Medium
44,20,79,4,2.0,3,0,0,1,1,1,1,0.0253,Medium
33,7,48,4,2.2,2,0,0,0,0,1,0,0.0458,Medium
50,26,85,1,0.0,1,144,0,0,0,0,0,0.0,High
42,18,41,1,1.8,1,94,0,0,0,1,0,0.0439,Medium
48,22,152,1,3.5,3,0,1,0,0,1,0,0.023,Very_High
24,0,125,2,7.2,1,0,0,1,0,0,1,0.0576,High
56,31,11,2,0.2,3,90,0,0,0,0,0,0.0182,Low
28,4,103,2,2.5,1,0,0,0,0,1,1,0.0243,High
56,30,141,2,0.5,1,0,0,0,0,1,0,0.0035,Very_High
58,32,38,1,1.4,1,0,0,0,0,1,1,0.0368,Low
29,5,135,2,0.6,1,0,0,0,0,0,0,0.0044,Very_High
63,38,28,2,0.5,2,89,0,0,0,1,0,0.0179,Low
28,3,70,4,2.2,1,240,0,0,0,0,1,0.0314,Medium
57,31,41,1,0.2,1,0,0,0,0,1,1,0.0049,Medium
34,8,81,3,0.9,2,208,0,0,0,1,0,0.0111,High
28,3,170,1,0.1,3,0,1,0,0,0,0,0.0006,Very_High
27,2,55,4,1.7,2,0,0,0,0,1,0,0.0309,Medium
37,11,24,4,1.5,3,0,0,0,0,0,0,0.0625,Low
52,28,81,3,1.8,2,275,0,0,0,0,0,0.0222,High
49,23,32,4,1.8,1,83,0,0,0,0,0,0.0562,Low
65,40,129,1,1.3,1,0,0,0,0,1,1,0.0101,High
60,35,108,1,0.9,1,0,0,1,0,0,0,0.0083,High
37,12,180,1,8.6,1,0,0,0,0,1,1,0.0478,Very_High
63,37,139,2,6.9,1,0,0,0,0,0,0,0.0496,Very_High
40,14,33,2,1.4,3,0,0,0,0,1,1,0.0424,Low
46,20,74,4,2.6,3,0,0,0,0,1,0,0.0351,Medium
63,37,42,2,0.7,3,115,0,0,0,1,0,0.0167,Medium
57,27,73,1,3.0,3,0,0,0,0,0,0,0.0411,Medium
33,8,115,4,2.9,2,0,1,0,0,1,0,0.0252,High
41,17,114,2,1.8,2,0,0,0,0,1,0,0.0158,High
41,17,92,2,1.9,1,131,0,0,0,1,0,0.0207,High
44,19,34,1,0.3,3,78,0,0,0,1,0,0.0088,Low
33,6,54,2,1.67,2,122,0,0,0,1,0,0.0309,Medium
52,28,64,2,1.0,3,211,0,0,0,1,0,0.0156,Medium
30,6,42,1,0.2,3,100,0,0,0,0,1,0.0048,Medium
45,19,70,3,2.1,1,0,0,0,0,1,0,0.03,Medium
49,24,51,1,1.3,2,0,0,0,0,0,0,0.0255,Medium
45,19,71,4,2.9,1,218,0,0,1,1,1,0.0408,Medium
32,7,35,3,1.3,1,108,0,0,0,0,1,0.0371,Low
45,18,40,3,1.0,2,0,0,0,0,1,0,0.025,Low
57,32,165,4,2.7,3,0,1,0,0,1,0,0.0164,Very_High
61,31,18,1,1.5,3,0,0,0,0,1,1,0.0833,Low
57,31,32,3,1.4,1,0,0,1,1,1,1,0.0438,Low
60,35,35,3,0.2,1,169,0,0,0,1,0,0.0057,Low
40,16,120,2,6.1,1,196,0,0,0,1,0,0.0508,High
53,28,31,4,0.1,3,0,0,0,0,1,0,0.0032,Low
42,16,35,3,1.5,1,0,0,0,0,0,0,0.0429,Low
62,36,32,2,0.2,3,0,0,0,0,1,1,0.0062,Low
43,18,85,1,3.7,3,327,0,1,0,1,0,0.0435,High
35,10,139,2,7.8,1,0,0,0,0,0,0,0.0561,Very_High
50,24,103,1,0.3,1,0,0,0,0,1,0,0.0029,High
45,21,152,2,1.4,1,0,0,0,0,1,0,0.0092,Very_High
52,27,33,2,2.0,2,0,0,0,0,1,0,0.0606,Low
35,9,84,4,2.2,2,322,0,0,0,0,0,0.0262,High
58,33,61,4,1.7,1,0,0,0,0,0,0,0.0279,Medium
62,38,64,4,2.2,1,123,0,1,1,1,1,0.0344,Medium
50,25,34,1,1.3,2,0,0,0,0,1,0,0.0382,Low
25,0,82,4,2.1,3,0,0,0,0,1,0,0.0256,High
47,22,122,1,5.1,3,163,1,1,0,0,0,0.0418,High
28,4,58,3,1.5,1,131,0,0,0,0,0,0.0259,Medium
34,9,92,1,2.8,1,0,0,0,0,1,0,0.0304,High
49,23,78,2,2.4,2,205,0,0,0,0,1,0.0308,Medium
54,29,129,4,4.2,3,0,1,0,0,0,0,0.0326,High
50,25,13,2,0.7,3,0,0,0,0,0,0,0.0538,Low
37,11,81,1,2.8,3,145,0,0,0,0,0,0.0346,High
38,8,23,1,0.67,3,0,0,0,0,0,0,0.0291,Low
52,26,35,3,0.9,3,0,0,0,0,0,0,0.0257,Low
63,39,79,4,1.7,2,0,0,0,0,1,1,0.0215,Medium
39,14,165,2,3.3,1,0,0,0,0,1,0,0.02,Very_High
63,38,52,2,2.8,1,0,0,0,0,1,0,0.0538,Medium
65,41,185,3,2.0,2,0,1,0,0,0,0,0.0108,Very_High
46,20,49,3,2.2,2,0,0,0,0,0,0,0.0449,Medium
54,30,64,1,1.8,3,227,0,0,0,0,1,0.0281,Medium
54,24,61,4,2.0,3,0,0,1,0,1,0,0.0328,Medium
52,26,112,1,2.4,1,0,0,1,1,1,1,0.0214,High
63,39,72,3,2.0,3,190,0,1,0,1,0,0.0278,Medium
66,41,18,3,0.5,1,0,0,0,0,0,0,0.0278,Low
56,29,41,4,2.5,2,0,0,0,0,0,0,0.061,Medium
23,0,61,4,2.6,1,239,0,0,0,1,0,0.0426,Medium
65,41,105,1,3.0,2,282,1,1,1,1,0,0.0286,High
51,27,23,1,0.2,1,0,0,0,0,1,0,0.0087,Low
34,10,22,1,0.5,3,85,0,0,0,0,0,0.0227,Low
49,23,59,3,2.1,1,0,0,0,0,0,0,0.0356,Medium
29,2,33,1,2.0,2,160,0,0,0,0,0,0.0606,Low
47,23,11,1,0.9,3,103,0,0,0,0,1,0.0818,Low
46,21,204,2,2.8,1,0,0,0,0,1,0,0.0137,Very_High
52,27,61,4,1.8,3,207,0,0,0,0,0,0.0295,Medium
55,31,103,3,1.8,2,364,0,0,0,0,0,0.0175,High
61,36,51,3,1.5,1,0,0,0,0,0,1,0.0294,Medium
34,9,164,1,6.0,3,0,1,0,0,1,0,0.0366,Very_High
58,34,12,1,0.1,2,0,0,0,0,0,1,0.0083,Low
40,16,82,1,3.6,2,0,0,0,0,0,0,0.0439,High
43,17,164,1,2.4,1,449,0,0,0,1,0,0.0146,Very_High
35,8,48,2,1.67,2,0,0,0,0,1,0,0.0348,Medium
24,0,38,4,0.6,2,0,0,0,0,1,0,0.0158,Low
48,22,65,2,1.5,2,0,0,0,0,1,0,0.0231,Medium
44,20,71,4,1.9,1,207,0,0,0,1,0,0.0268,Medium
54,30,18,1,0.3,1,0,0,1,1,1,0,0.0167,Low
59,34,52,2,1.6,3,75,0,0,0,1,0,0.0308,Medium
45,18,48,3,2.5,2,113,0,0,0,1,1,0.0521,Medium
26,2,30,1,1.0,3,111,0,0,0,0,0,0.0333,Low
40,15,40,2,2.2,3,107,0,0,0,1,0,0.055,Low
32,7,112,1,3.8,1,81,0,0,0,1,0,0.0339,High
29,4,115,1,1.9,1,0,0,0,0,0,0,0.0165,High
51,27,63,2,1.0,3,82,0,0,0,1,0,0.0159,Medium
42,17,85,1,3.7,3,0,0,0,0,1,0,0.0435,High
64,38,59,1,2.5,3,220,0,0,0,0,0,0.0424,Medium
44,20,68,1,0.8,3,91,0,0,0,0,0,0.0118,Medium
37,11,84,2,1.8,1,0,0,0,0,1,1,0.0214,High
44,19,62,3,0.8,3,0,0,0,0,0,1,0.0129,Medium
35,9,109,3,4.0,1,0,1,0,0,0,0,0.0367,High
41,17,141,2,7.6,1,92,0,0,0,0,0,0.0539,Very_High
56,32,129,1,7.4,1,0,0,0,0,0,0,0.0574,High
62,36,30,3,0.7,2,0,0,0,0,1,0,0.0233,Low
58,34,148,1,4.7,1,0,0,0,0,1,0,0.0318,Very_High
47,20,25,3,0.67,2,0,0,0,0,1,1,0.0268,Low
35,10,21,3,1.3,1,115,0,0,0,0,0,0.0619,Low
29,4,72,4,2.2,1,0,0,0,0,1,0,0.0306,Medium
43,17,59,3,0.9,3,87,0,0,0,1,1,0.0153,Medium
62,37,83,3,1.8,2,187,0,1,0,0,0,0.0217,High
41,16,10,2,0.3,2,0,0,0,0,1,0,0.03,Low
34,9,84,3,0.6,2,0,0,0,0,1,0,0.0071,High
50,23,98,3,2.0,2,0,0,0,0,0,0,0.0204,High
47,23,32,1,1.0,1,0,0,1,1,1,1,0.0312,Low
29,5,31,4,0.4,2,161,0,0,0,1,1,0.0129,Low
59,34,94,3,0.5,1,0,0,0,0,0,1,0.0053,High
56,31,21,2,0.2,3,137,0,0,1,1,1,0.0095,Low
61,35,110,3,4.4,1,0,0,1,0,1,0,0.04,High
58,32,38,1,2.2,3,0,0,0,0,0,0,0.0579,Low
49,24,39,1,1.4,3,0,0,0,0,1,0,0.0359,Low
45,21,132,3,1.2,2,0,1,0,1,1,1,0.0091,Very_High
50,24,61,4,2.6,1,0,0,0,0,1,0,0.0426,Medium
64,38,92,1,2.0,1,0,0,0,0,1,0,0.0217,High
39,15,119,2,6.1,1,0,0,0,0,0,0,0.0513,High
58,33,53,4,2.1,1,0,0,0,0,1,0,0.0396,Medium
62,37,18,3,1.3,2,0,0,0,0,1,0,0.0722,Low
45,20,114,2,4.4,2,0,1,0,0,0,0,0.0386,High
58,28,90,1,3.0,3,0,0,0,0,0,1,0.0333,High
43,18,140,1,7.0,1,205,0,0,0,1,0,0.05,Very_High
28,3,90,2,3.3,1,0,0,0,0,1,1,0.0367,High
26,1,85,1,1.9,1,0,0,0,0,1,0,0.0224,High
49,24,80,1,1.2,1,0,0,0,0,1,0,0.015,Medium
66,42,53,2,1.1,1,0,0,0,0,1,1,0.0208,Medium
33,7,49,4,2.2,2,0,0,0,0,1,0,0.0449,Medium
61,35,152,3,3.3,3,0,1,0,0,1,0,0.0217,Very_High
64,37,138,2,2.8,2,0,1,0,0,1,0,0.0203,Very_High
36,10,80,4,2.2,2,0,0,0,0,1,0,0.0275,Medium
49,23,82,2,2.4,2,0,0,0,0,0,0,0.0293,High
52,27,195,1,8.1,1,0,0,0,0,0,0,0.0415,Very_High
61,37,22,1,1.2,3,0,0,0,0,1,0,0.0545,Low
32,6,81,1,2.5,1,0,0,0,0,1,0,0.0309,High
61,37,40,4,2.2,1,0,0,1,1,1,1,0.055,Low
45,20,154,2,2.8,1,0,0,1,0,1,0,0.0182,Very_High
30,4,49,3,1.1,2,0,0,0,0,0,1,0.0224,Medium
62,37,85,4,3.4,2,0,0,0,0,1,0,0.04,High
57,32,21,3,0.1,2,0,0,1,1,1,0,0.0048,Low
41,17,14,1,1.0,1,0,0,0,0,0,0,0.0714,Low
58,34,60,4,1.6,2,0,0,0,0,0,1,0.0267,Medium
29,5,138,2,4.33,1,0,0,0,0,1,0,0.0314,Very_High
53,28,98,1,1.3,3,355,0,0,0,1,0,0.0133,High
64,39,22,4,0.6,2,0,0,0,0,0,0,0.0273,Low
49,23,49,1,1.2,2,0,0,0,0,1,1,0.0245,Medium
38,14,102,2,1.9,1,0,0,0,1,1,1,0.0186,High
56,30,45,4,0.7,2,0,0,0,0,0,1,0.0156,Medium
56,31,82,4,1.3,3,0,0,0,0,1,0,0.0159,High
52,28,81,3,1.8,2,0,0,1,0,0,0,0.0222,High
64,39,35,1,1.5,2,0,0,1,0,0,0,0.0429,Low
53,28,59,2,1.9,2,0,0,0,0,1,0,0.0322,Medium
29,3,52,3,1.1,2,0,0,0,0,1,0,0.0212,Medium
48,24,84,3,0.7,1,166,0,0,0,1,0,0.0083,High
32,6,85,1,2.7,2,100,0,0,0,1,0,0.0318,High
54,28,65,1,0.2,1,0,0,0,0,0,1,0.0031,Medium
37,13,89,2,1.7,2,314,0,0,0,0,1,0.0191,High
47,21,109,4,1.8,1,0,1,0,0,0,0,0.0165,High
37,12,81,1,2.8,1,0,0,0,0,0,0,0.0346,High
64,39,38,1,1.1,3,108,0,0,0,0,0,0.0289,Low
43,19,72,2,1.7,1,0,0,0,0,1,0,0.0236,Medium
33,6,78,4,2.0,2,119,0,1,0,1,0,0.0256,Medium
26,2,172,2,6.9,2,0,1,0,0,1,0,0.0401,Very_High
42,18,71,3,2.33,1,106,0,1,0,1,0,0.0328,Medium
54,28,165,1,4.1,3,0,1,0,1,1,1,0.0248,Very_High
41,16,120,2,3.9,1,0,0,0,0,1,1,0.0325,High
55,29,39,1,0.2,1,0,0,0,0,0,1,0.0051,Low
65,39,23,3,0.7,2,0,0,0,0,0,1,0.0304,Low
50,26,135,2,4.6,3,91,1,0,0,1,0,0.0341,Very_High
55,31,12,2,0.2,1,76,0,0,0,1,1,0.0167,Low
62,36,92,2,0.7,2,0,0,0,0,1,0,0.0076,High
53,28,192,2,6.4,3,0,1,0,0,0,0,0.0333,Very_High
32,7,42,4,0.8,1,0,0,0,0,1,1,0.019,Medium
56,32,158,3,3.7,3,0,1,0,0,1,0,0.0234,Very_High
54,30,194,3,6.0,3,587,1,1,1,1,1,0.0309,Very_High
44,20,160,2,7.6,1,0,0,1,0,0,0,0.0475,Very_High
48,22,98,2,6.3,1,0,0,0,0,0,0,0.0643,High
46,22,164,2,7.6,1,0,0,0,1,1,1,0.0463,Very_High
45,21,42,2,2.5,1,0,0,1,0,1,0,0.0595,Medium
45,15,202,3,10.0,3,0,1,0,0,0,0,0.0495,Very_High
58,34,10,4,0.7,1,0,0,0,0,0,0,0.07,Low
29,3,31,4,0.3,2,0,0,0,0,1,0,0.0097,Low
55,30,58,4,0.9,1,0,0,0,0,1,1,0.0155,Medium
55,29,65,4,2.8,2,0,0,0,0,1,0,0.0431,Medium
41,16,98,1,4.0,3,0,0,0,0,0,1,0.0408,High
24,0,150,2,2.0,1,0,0,0,0,1,0,0.0133,Very_High
54,29,44,2,2.3,3,0,0,0,0,1,0,0.0523,Medium
57,32,15,2,0.2,3,0,0,0,0,0,1,0.0133,Low
30,6,82,2,2.5,1,0,0,0,0,0,0,0.0305,High
42,17,61,3,0.5,3,0,0,0,0,1,0,0.0082,Medium
29,2,38,1,2.0,2,0,0,0,0,0,0,0.0526,Low
29,3,39,4,2.1,3,0,0,0,0,1,0,0.0538,Low
31,7,173,1,6.0,1,0,0,0,0,1,0,0.0347,Very_High
47,23,8,4,0.2,1,0,0,0,0,1,0,0.025,Low
36,12,51,3,2.0,1,214,0,0,0,1,0,0.0392,Medium
52,27,62,4,1.8,3,82,0,0,0,0,0,0.029,Medium
54,28,34,4,0.7,2,0,0,0,0,1,0,0.0206,Low
55,29,132,3,5.9,2,307,1,0,0,0,0,0.0447,Very_High
53,27,44,4,1.5,3,0,0,0,0,0,0,0.0341,Medium
52,27,162,1,8.1,1,0,0,0,0,1,0,0.05,Very_High
64,39,64,3,2.2,1,0,0,0,0,1,0,0.0344,Medium
54,29,111,1,0.1,3,0,0,0,0,0,1,0.0009,High
